,Date,Transect,Taxa,Species,Abundance,Distance.Footsteps,Encounter.Time,Habitat,Start.Time,End.Time,Weather,Detection,Guild,Sex,Activity,Photo.Audio.No.,Remarks
2392,08-11-2016,T3,Butterflies,Common Five Ring,6,NA,NA,Scrubland and Grassland,09:00:00,09:30:00,Clear,NA,Grass Specialist,NA,NA,,
2393,08-11-2016,T3,Butterflies,Common Sailor,1,NA,NA,Scrubland and Grassland,09:00:00,09:30:00,Clear,NA,Tree Specialist,NA,NA,,
2394,08-11-2016,T3,Butterflies,Common Line Blue,3,NA,NA,Scrubland and Grassland,09:00:00,09:30:00,Clear,NA,Generalist,NA,NA,,
2395,08-11-2016,T3,Butterflies,Chocolate Pansy,5,NA,NA,Scrubland and Grassland,09:00:00,09:30:00,Clear,NA,Herb Specialist,NA,NA,,
2396,08-11-2016,T3,Butterflies,Lemon Pansy,2,NA,NA,Scrubland and Grassland,09:00:00,09:30:00,Clear,NA,Herb Specialist,NA,NA,,
2397,08-11-2016,T3,Butterflies,Common Sailor,3,NA,NA,Scrubland and Grassland,09:00:00,09:30:00,Clear,NA,Tree Specialist,NA,NA,,
2398,08-11-2016,T3,Butterflies,Angled Pierrot,1,NA,NA,Scrubland and Grassland,09:00:00,09:30:00,Clear,NA,Tree Specialist,NA,NA,,
2399,08-11-2016,T3,Butterflies,Rustic,3,NA,NA,Scrubland and Grassland,09:00:00,09:30:00,Clear,NA,Tree Specialist,NA,NA,,
2400,08-11-2016,T3,Butterflies,Common Leopard,2,NA,NA,Scrubland and Grassland,09:00:00,09:30:00,Clear,NA,Tree Specialist,NA,NA,,
2401,08-11-2016,T4,Butterflies,Common Five Ring,2,NA,NA,Evergreen Forest,05:00:00,05:30:00,Clear,NA,Grass Specialist,NA,NA,,
2402,08-11-2016,T4,Butterflies,Common Grass Yellow,1,NA,NA,Evergreen Forest,05:00:00,05:30:00,Clear,NA,Tree Specialist,NA,NA,,
2403,08-11-2016,T5,Butterflies,Indian Common Crow,4,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Generalist,NA,NA,,
2404,08-11-2016,T5,Butterflies,Chocolate Pansy,5,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Herb Specialist,NA,NA,,
2405,08-11-2016,T5,Butterflies,Common Four Ring,2,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Grass Specialist,NA,NA,,
2406,08-11-2016,T5,Butterflies,One Spot Grass Yellow,1,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Tree Specialist,NA,NA,,
2407,08-11-2016,T5,Butterflies,Spotted Flat,1,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Herb Specialist,NA,NA,,
2408,08-11-2016,T5,Butterflies,Common Emigrant,1,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Generalist,NA,NA,,
2409,08-11-2016,T5,Butterflies,Common Leopard,1,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Tree Specialist,NA,NA,,
2410,08-11-2016,T5,Butterflies,Blue Bottle,1,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Tree Specialist,NA,NA,,
2411,08-11-2016,T5,Butterflies,Tiny Grass Blue,1,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2412,08-11-2016,T5,Butterflies,Glassy Tiger,2,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Shrub Specialist,NA,NA,,
2413,08-11-2016,T5,Butterflies,Blue Mormon,1,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Tree Specialist,NA,NA,,
2414,08-11-2016,T5,Butterflies,Common Leopard,2,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Tree Specialist,NA,NA,6985,
2415,08-11-2016,T5,Butterflies,Common Mormon,1,NA,NA,Evergreen Forest,10:20:00,10:50:00,Clear,NA,Tree Specialist,NA,NA,,Male
2416,08-11-2016,T6,Butterflies,Common Evening Brown,1,NA,NA,Riparian,09:45:00,10:15:00,Clear,NA,Grass Specialist,NA,NA,,
2417,08-11-2016,T6,Butterflies,Blue Mormon,2,NA,NA,Riparian,09:45:00,10:15:00,Clear,NA,Tree Specialist,NA,NA,,
2418,08-11-2016,T6,Butterflies,Psyche,1,NA,NA,Riparian,09:45:00,10:15:00,Clear,NA,Shrub Specialist,NA,NA,,
2419,19-11-2016,T1A,Butterflies,Common Mormon,2,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2420,19-11-2016,T1A,Butterflies,Chocolate Pansy,2,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2421,19-11-2016,T1A,Butterflies,Common Sailor,8,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2422,19-11-2016,T1A,Butterflies,Common Cerulean,18,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Generalist,NA,NA,,
2423,19-11-2016,T1A,Butterflies,Glassy Tiger,2,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2424,19-11-2016,T1A,Butterflies,Common Grass Yellow,2,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2425,19-11-2016,T1A,Butterflies,Psyche,1,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,7031,
2426,19-11-2016,T1A,Butterflies,Pioneer,1,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2427,19-11-2016,T1A,Butterflies,Common Wanderer,3,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2428,19-11-2016,T1A,Butterflies,Common Four Ring,5,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Grass Specialist,NA,NA,,
2429,19-11-2016,T1A,Butterflies,Angled Pierrot,2,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2430,19-11-2016,T1A,Butterflies,Indian Common Crow,4,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Generalist,NA,NA,,
2431,19-11-2016,T1A,Butterflies,Common Small Flat,1,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2432,19-11-2016,T1A,Butterflies,Tiny Grass Blue,1,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2433,19-11-2016,T1A,Butterflies,Peacock Pansy,1,NA,NA,Human Habitation and Farmland,15:15:00,15:45:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2434,19-11-2016,T1B,Butterflies,Common Mormon,2,NA,NA,Scrubland and Grassland,15:50:00,16:05:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2435,19-11-2016,T1B,Butterflies,Suffused Double Banded Judy,1,NA,NA,Scrubland and Grassland,15:50:00,16:05:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2436,19-11-2016,T1B,Butterflies,Common Grass Yellow,2,NA,NA,Scrubland and Grassland,15:50:00,16:05:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2437,19-11-2016,T1B,Butterflies,Common Sailor,2,NA,NA,Scrubland and Grassland,15:50:00,16:05:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2438,19-11-2016,T1B,Butterflies,Yellow Pansy,1,NA,NA,Scrubland and Grassland,15:50:00,16:05:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2439,19-11-2016,T1B,Butterflies,Glassy Tiger,1,NA,NA,Scrubland and Grassland,15:50:00,16:05:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2440,19-11-2016,T1B,Butterflies,Common Four Ring,1,NA,NA,Scrubland and Grassland,15:50:00,16:05:00,Partly Cloudy,NA,Grass Specialist,NA,NA,,
2441,19-11-2016,T1B,Butterflies,Angled Pierrot,1,NA,NA,Scrubland and Grassland,15:50:00,16:05:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2442,19-11-2016,T1B,Butterflies,Lemon Pansy,2,NA,NA,Scrubland and Grassland,15:50:00,16:05:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2443,19-11-2016,T1B,Butterflies,Common Cerulean,1,NA,NA,Scrubland and Grassland,15:50:00,16:05:00,Partly Cloudy,NA,Generalist,NA,NA,,
2444,19-11-2016,T1B,Butterflies,Indian Common Crow,1,NA,NA,Scrubland and Grassland,15:50:00,16:05:00,Partly Cloudy,NA,Generalist,NA,NA,,
2445,19-11-2016,T1B,Butterflies,Chocolate Pansy,1,NA,NA,Scrubland and Grassland,15:50:00,16:05:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2446,19-11-2016,T2,Butterflies,Common Grass Yellow,2,NA,NA,Riparian,16:10:00,16:25:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2447,19-11-2016,T2,Butterflies,Common Cerulean,2,NA,NA,Riparian,16:10:00,16:25:00,Partly Cloudy,NA,Generalist,NA,NA,,
2448,19-11-2016,T2,Butterflies,Common Sailor,4,NA,NA,Riparian,16:10:00,16:25:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2449,19-11-2016,T2,Butterflies,Lemon Pansy,2,NA,NA,Riparian,16:10:00,16:25:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2450,19-11-2016,T2,Butterflies,Chocolate Pansy,1,NA,NA,Riparian,16:10:00,16:25:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2451,19-11-2016,T2,Butterflies,Common Four Ring,3,NA,NA,Riparian,16:10:00,16:25:00,Partly Cloudy,NA,Grass Specialist,NA,NA,,
2452,19-11-2016,T2,Butterflies,Blue Pansy,1,NA,NA,Riparian,16:10:00,16:25:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2453,19-11-2016,T2,Butterflies,Suffused Double Banded Judy,2,NA,NA,Riparian,16:10:00,16:25:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2454,19-11-2016,T2,Butterflies,Common Mormon,1,NA,NA,Riparian,16:10:00,16:25:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2455,19-11-2016,T3,Butterflies,Common Grass Yellow,13,NA,NA,Scrubland and Grassland,09:00:00,09:45:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2456,19-11-2016,T3,Butterflies,Common Four Ring,17,NA,NA,Scrubland and Grassland,09:00:00,09:45:00,Partly Cloudy,NA,Grass Specialist,NA,NA,,
2457,19-11-2016,T3,Butterflies,Common Five Ring,2,NA,NA,Scrubland and Grassland,09:00:00,09:45:00,Partly Cloudy,NA,Grass Specialist,NA,NA,,
2458,19-11-2016,T3,Butterflies,Rustic,3,NA,NA,Scrubland and Grassland,09:00:00,09:45:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2459,19-11-2016,T3,Butterflies,Blue Tiger,1,NA,NA,Scrubland and Grassland,09:00:00,09:45:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2460,19-11-2016,T3,Butterflies,Common Lascar,1,NA,NA,Scrubland and Grassland,09:00:00,09:45:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2461,19-11-2016,T3,Butterflies,Suffused Double Banded Judy,5,NA,NA,Scrubland and Grassland,09:00:00,09:45:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2462,19-11-2016,T3,Butterflies,Chocolate Pansy,15,NA,NA,Scrubland and Grassland,09:00:00,09:45:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2463,19-11-2016,T3,Butterflies,Chestnut Bob,1,NA,NA,Scrubland and Grassland,09:00:00,09:45:00,Partly Cloudy,NA,Grass Specialist,NA,NA,,
2464,19-11-2016,T4,Butterflies,Suffused Double Banded Judy,1,NA,NA,Evergreen Forest,16:30:00,17:15:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2465,19-11-2016,T4,Butterflies,Spotted Flat,2,NA,NA,Evergreen Forest,16:30:00,17:15:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2466,19-11-2016,T5,Butterflies,Chocolate Pansy,9,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2467,19-11-2016,T5,Butterflies,Indian Common Crow,5,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Generalist,NA,NA,,
2468,19-11-2016,T5,Butterflies,Tiny Grass Blue,2,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2469,19-11-2016,T5,Butterflies,Lemon Pansy,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2470,19-11-2016,T5,Butterflies,Common Line Blue,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Generalist,NA,NA,,
2471,19-11-2016,T5,Butterflies,Angled Pierrot,3,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2472,19-11-2016,T5,Butterflies,Psyche,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2473,19-11-2016,T5,Butterflies,Glassy Tiger,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2474,19-11-2016,T5,Butterflies,Common Mormon,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2475,19-11-2016,T5,Butterflies,Rustic,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2476,19-11-2016,T5,Butterflies,Common Cerulean,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Generalist,NA,NA,1020(vishal),
2477,19-11-2016,T5,Butterflies,Common Grass Yellow,3,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2478,19-11-2016,T5,Butterflies,Lemon Pansy,1,NA,NA,Evergreen Forest,10:50:00,11:10:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2479,19-11-2016,T6,Butterflies,Common Mormon,1,NA,NA,Riparian,10:15:00,10:45:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2480,19-11-2016,T6,Butterflies,Indian Common Crow,2,NA,NA,Riparian,10:15:00,10:45:00,Partly Cloudy,NA,Generalist,NA,NA,,
2481,19-11-2016,T6,Butterflies,Rustic,1,NA,NA,Riparian,10:15:00,10:45:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2482,19-11-2016,T6,Butterflies,Chocolate Pansy,2,NA,NA,Riparian,10:15:00,10:45:00,Partly Cloudy,NA,Herb Specialist,NA,NA,,
2483,19-11-2016,T6,Butterflies,Common Four Ring,2,NA,NA,Riparian,10:15:00,10:45:00,Partly Cloudy,NA,Grass Specialist,NA,NA,,
2484,19-11-2016,T6,Butterflies,Chestnut Bob,1,NA,NA,Riparian,10:15:00,10:45:00,Partly Cloudy,NA,Grass Specialist,NA,NA,,
2485,19-11-2016,T6,Butterflies,Common Sailor,1,NA,NA,Riparian,10:15:00,10:45:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2486,19-11-2016,T6,Butterflies,Psyche,1,NA,NA,Riparian,10:15:00,10:45:00,Partly Cloudy,NA,Shrub Specialist,NA,NA,,
2487,19-11-2016,T6,Butterflies,One Spot Grass Yellow,1,NA,NA,Riparian,10:15:00,10:45:00,Partly Cloudy,NA,Tree Specialist,NA,NA,,
2488,06-12-2016,T1A,Butterflies,Lemon Pansy,1,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Herb Specialist,NA,NA,,
2489,06-12-2016,T1A,Butterflies,Common Grass Yellow,3,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Tree Specialist,NA,NA,,
2490,06-12-2016,T1A,Butterflies,Psyche,1,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Shrub Specialist,NA,NA,,
2491,06-12-2016,T1A,Butterflies,Suffused Double Banded Judy,5,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Shrub Specialist,NA,NA,,
2492,06-12-2016,T1A,Butterflies,Common Sailor,11,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Tree Specialist,NA,NA,,
2493,06-12-2016,T1A,Butterflies,Common Grass Yellow,5,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Tree Specialist,NA,NA,,
2494,06-12-2016,T1A,Butterflies,Tiny Grass Blue,1,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Shrub Specialist,NA,NA,7206,
2495,06-12-2016,T1A,Butterflies,Common Four Ring,1,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Grass Specialist,NA,NA,,
2496,06-12-2016,T1A,Butterflies,Common Five Ring,2,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Grass Specialist,NA,NA,7209,
2497,06-12-2016,T1A,Butterflies,Peacock Pansy,1,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Shrub Specialist,NA,NA,,
2498,06-12-2016,T1A,Butterflies,Chocolate Pansy,1,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Herb Specialist,NA,NA,,
2499,06-12-2016,T1A,Butterflies,Lemon Pansy,3,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Herb Specialist,NA,NA,,
2500,06-12-2016,T1A,Butterflies,Common Cerulean,8,NA,NA,Human Habitation and Farmland,09:00:00,09:30:00,Clear,NA,Generalist,NA,NA,,
2501,06-12-2016,T1B,Butterflies,Indian Common Crow,1,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Generalist,NA,NA,7175,
2502,06-12-2016,T1B,Butterflies,Common Five Ring,1,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Grass Specialist,NA,NA,,
2503,06-12-2016,T1B,Butterflies,Common Grass Yellow,4,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Tree Specialist,NA,NA,,
2504,06-12-2016,T1B,Butterflies,Common Four Ring,6,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Grass Specialist,NA,NA,,
2505,06-12-2016,T1B,Butterflies,Spotless Grass Yellow,1,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Herb Specialist,NA,NA,7178,Up- Yellow
2506,06-12-2016,T1B,Butterflies,Suffused Double Banded Judy,4,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Shrub Specialist,NA,NA,,
2507,06-12-2016,T1B,Butterflies,Small Grass Jewel,2,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Generalist,NA,NA,7183,
2508,06-12-2016,T1B,Butterflies,Lemon Pansy,1,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Herb Specialist,NA,NA,,
2509,06-12-2016,T1B,Butterflies,Yellow Pansy,2,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Herb Specialist,NA,NA,,
2510,06-12-2016,T1B,Butterflies,Chocolate Pansy,1,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Herb Specialist,NA,NA,,
2511,06-12-2016,T1B,Butterflies,Forget-me-not,1,NA,NA,Scrubland and Grassland,08:00:00,08:30:00,Clear,NA,Generalist,NA,NA,7193,
2512,06-12-2016,T2,Butterflies,Suffused Double Banded Judy,4,NA,NA,Riparian,08:40:00,09:00:00,Clear,NA,Shrub Specialist,NA,NA,,
2513,06-12-2016,T2,Butterflies,One Spot Grass Yellow,5,NA,NA,Riparian,08:40:00,09:00:00,Clear,NA,Tree Specialist,NA,NA,,
2514,06-12-2016,T2,Butterflies,Common Five Ring,1,NA,NA,Riparian,08:40:00,09:00:00,Clear,NA,Grass Specialist,NA,NA,,
2515,06-12-2016,T2,Butterflies,Common Sailor,4,NA,NA,Riparian,08:40:00,09:00:00,Clear,NA,Tree Specialist,NA,NA,,
2516,06-12-2016,T2,Butterflies,Common Cerulean,2,NA,NA,Riparian,08:40:00,09:00:00,Clear,NA,Generalist,NA,NA,,
2517,06-12-2016,T2,Butterflies,Common Mormon,2,NA,NA,Riparian,08:40:00,09:00:00,Clear,NA,Tree Specialist,NA,NA,,
2518,06-12-2016,T2,Butterflies,Common Four Ring,1,NA,NA,Riparian,08:40:00,09:00:00,Clear,NA,Grass Specialist,NA,NA,,
2519,06-12-2016,T2,Butterflies,Gram Blue,1,NA,NA,Riparian,08:40:00,09:00:00,Clear,NA,Tree Specialist,NA,NA,,
2520,06-12-2016,T2,Butterflies,Yellow Pansy,1,NA,NA,Riparian,08:40:00,09:00:00,Clear,NA,Herb Specialist,NA,NA,,
2521,06-12-2016,T3,Butterflies,Common Five Ring,3,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Grass Specialist,NA,NA,,
2522,06-12-2016,T3,Butterflies,Common Mormon,2,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Tree Specialist,NA,NA,,m/f
2523,06-12-2016,T3,Butterflies,Common Sailor,10,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Tree Specialist,NA,NA,,
2524,06-12-2016,T3,Butterflies,Common Four Ring,5,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Grass Specialist,NA,NA,,
2525,06-12-2016,T3,Butterflies,Chocolate Pansy,4,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Herb Specialist,NA,NA,,
2526,06-12-2016,T3,Butterflies,Suffused Double Banded Judy,9,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Shrub Specialist,NA,NA,,
2527,06-12-2016,T3,Butterflies,Common Five Ring,17,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Grass Specialist,NA,NA,,
2528,06-12-2016,T3,Butterflies,Common Cerulean,2,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Generalist,NA,NA,,
2529,06-12-2016,T3,Butterflies,Indian Common Crow,2,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Generalist,NA,NA,,
2530,06-12-2016,T3,Butterflies,Common Grass Yellow,4,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Tree Specialist,NA,NA,,
2531,06-12-2016,T3,Butterflies,Common Line Blue,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Generalist,NA,NA,,
2532,06-12-2016,T3,Butterflies,Chocolate Pansy,4,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Herb Specialist,NA,NA,,
2533,06-12-2016,T3,Butterflies,Lemon Pansy,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Herb Specialist,NA,NA,,
2534,06-12-2016,T3,Butterflies,Common Leopard,3,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Tree Specialist,NA,NA,,
2535,06-12-2016,T3,Butterflies,Common Cerulean,5,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Generalist,NA,NA,,
2536,06-12-2016,T3,Butterflies,Small Branded Swift,2,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Generalist,NA,NA,,
2537,06-12-2016,T3,Butterflies,Common Emigrant,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Generalist,NA,NA,7214,
2538,06-12-2016,T3,Butterflies,Plain Tiger,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Shrub Specialist,NA,NA,,
2539,06-12-2016,T3,Butterflies,Danaid Eggfly,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Generalist,NA,NA,,Female
2540,06-12-2016,T3,Butterflies,Striped Tiger,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Shrub Specialist,NA,NA,,
2541,06-12-2016,T3,Butterflies,Lesser Grass Blue,2,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Herb Specialist,NA,NA,7216;7226,
2542,06-12-2016,T3,Butterflies,Gram Blue,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Tree Specialist,NA,NA,,
2543,06-12-2016,T3,Butterflies,Lime Blue,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Tree Specialist,NA,NA,7223,DSF
2544,06-12-2016,T3,Butterflies,Angled Pierrot,1,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Tree Specialist,NA,NA,,
2545,06-12-2016,T3,Butterflies,Rustic,2,NA,NA,Scrubland and Grassland,09:40:00,10:05:00,Clear,NA,Tree Specialist,NA,NA,,
2546,06-12-2016,T4,Butterflies,Common Grass Yellow,4,NA,NA,Evergreen Forest,12:00:00,12:30:00,Clear,NA,Tree Specialist,NA,NA,,
2547,06-12-2016,T4,Butterflies,Common Five Ring,2,NA,NA,Evergreen Forest,12:00:00,12:30:00,Clear,NA,Grass Specialist,NA,NA,,
2548,06-12-2016,T4,Butterflies,Chocolate Pansy,1,NA,NA,Evergreen Forest,12:00:00,12:30:00,Clear,NA,Herb Specialist,NA,NA,,
2549,06-12-2016,T4,Butterflies,Blue Mormon,1,NA,NA,Evergreen Forest,12:00:00,12:30:00,Clear,NA,Tree Specialist,NA,NA,,
2550,06-12-2016,T4,Butterflies,Dark Evening Brown,2,NA,NA,Evergreen Forest,12:00:00,12:30:00,Clear,NA,Grass Specialist,NA,NA,7239,UP - Blue w/ Dark borders
2551,06-12-2016,T4,Butterflies,Common Evening Brown,1,NA,NA,Evergreen Forest,12:00:00,12:30:00,Clear,NA,Grass Specialist,NA,NA,,
2552,06-12-2016,T4,Butterflies,Spotted Flat,1,NA,NA,Evergreen Forest,12:00:00,12:30:00,Clear,NA,Herb Specialist,NA,NA,,
2553,06-12-2016,T5,Butterflies,Lemon Pansy,2,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Herb Specialist,NA,NA,,
2554,06-12-2016,T5,Butterflies,Indian Common Crow,3,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Generalist,NA,NA,,
2555,06-12-2016,T5,Butterflies,Psyche,2,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Shrub Specialist,NA,NA,,
2556,06-12-2016,T5,Butterflies,Danaid Eggfly,1,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Generalist,NA,NA,,
2557,06-12-2016,T5,Butterflies,Gram Blue,2,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Tree Specialist,NA,NA,,
2558,06-12-2016,T5,Butterflies,Chocolate Pansy,2,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Herb Specialist,NA,NA,,
2559,06-12-2016,T5,Butterflies,Blue Mormon,2,NA,NA,Evergreen Forest,11:15:00,11:35:00,Clear,NA,Tree Specialist,NA,NA,,
